"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","provenance","sourceRecordId","active"
"LB-LOC-1529AE2B53A9","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Fardis_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Fardis_el-Aala","true"
"LB-LOC-4DC23144E4BE","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Fardis_el-Hasbaniye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Fardis_el-Hasbaniye","true"
"LB-LOC-D8C51AC4C2FC","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Halweh-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Halweh-HB","true"
"LB-LOC-94A8EC7DBF55","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Hasbaya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Hasbaya","true"
"LB-LOC-6A35C69F597A","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Hasbaya_el-Balad","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Hasbaya_el-Balad","true"
"LB-LOC-45DF3FCD396F","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Hbbariye-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Hbbariye-HB","true"
"LB-LOC-4B65D2AC94A4","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Ibl_el-Qamh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Ibl_el-Qamh","true"
"LB-LOC-7FAA7C2C0A12","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Jabal_ech-Cheikh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Jabal_ech-Cheikh","true"
"LB-LOC-D0C433219833","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kawkaba","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kawkaba","true"
"LB-LOC-34C9C62492CA","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kawkaba_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kawkaba_el-Fawqa","true"
"LB-LOC-E04AE65942E9","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kawkaba_et-Tahta","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kawkaba_et-Tahta","true"
"LB-LOC-BFFC1078A305","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kfar_Chouba","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kfar_Chouba","true"
"LB-LOC-A59A9188A76F","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kfar_Chouba_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kfar_Chouba_el-Aala","true"
"LB-LOC-E092ABD1A775","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Kfir-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Kfir-HB","true"
"LB-LOC-814D125FCB8C","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Khalwat","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Khalwat","true"
"LB-LOC-56D46C4AA726","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Khalwat_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Khalwat_el-Aala","true"
"LB-LOC-453965BF9B29","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Khalweh-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Khalweh-HB","true"
"LB-LOC-04959CC5993C","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Manarah-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Manarah-HB","true"
"LB-LOC-9C31937B081E","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Mansoura-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Mansoura-HB","true"
"LB-LOC-0B22AE999BCC","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Marj_el-Khokh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Marj_el-Khokh","true"
"LB-LOC-C99F6AA7AD1C","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Maymis-HB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Maymis-HB","true"
"LB-LOC-9C6C6A2658FD","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Rachaya_el-Foukhar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Rachaya_el-Foukhar","true"
"LB-LOC-9F8C7AC41F74","LB","LB-GOV-NAB","LB-DIST-179AC84C65BF","","","","","Rachaya_el-Foukhar_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Hasbaya|Rachaya_el-Foukhar_el-Aala","true"
"LB-LOC-7D58DBAD2D57","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Adayseh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Adayseh","true"
"LB-LOC-E130DD098E37","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Adeisseh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Adeisseh","true"
"LB-LOC-55B7ABFCA2F1","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Adeisseh_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Adeisseh_el-Aala","true"
"LB-LOC-2A5D621FFDA2","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Ain_Ibl-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Ain_Ibl-MJ","true"
"LB-LOC-0430F39B234E","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Almane-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Almane-MJ","true"
"LB-LOC-510F5A782470","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Arnoun_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Arnoun_el-Aala","true"
"LB-LOC-06D314930336","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Balda-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Balda-MJ","true"
"LB-LOC-EB389E199910","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Barghaz","","populated-place","34.40337491130566","35.88602847719332","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Barghaz","true"
"LB-LOC-80075061D2BA","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Beit_Yahoun-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Beit_Yahoun-MJ","true"
"LB-LOC-D8BA24B16148","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Blat-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Blat-MJ","true"
"LB-LOC-0B8472A215BF","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Burj_el-Moulouk-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Burj_el-Moulouk-MJ","true"
"LB-LOC-C55AFF11BFC2","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Chaqra-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Chaqra-MJ","true"
"LB-LOC-C889CAA9DD93","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Deir_Siriane","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Deir_Siriane","true"
"LB-LOC-84485379AFEB","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Dibin","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Dibin","true"
"LB-LOC-F6D90115C8F3","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Dibin_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Dibin_el-Aala","true"
"LB-LOC-10DD7F6DF153","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Hadatha-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Hadatha-MJ","true"
"LB-LOC-5034A9CC9347","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Hariss","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Hariss","true"
"LB-LOC-A00057B394A8","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Hasbaya_el-Aala-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Hasbaya_el-Aala-MJ","true"
"LB-LOC-B04BBE0EAA7B","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Hloussiye","","populated-place","34.32883574735931","35.86474493013735","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Hloussiye","true"
"LB-LOC-8C28B3AF192E","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Houla-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Houla-MJ","true"
"LB-LOC-914C2060BDBB","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Hounin","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Hounin","true"
"LB-LOC-23A3366AE1DB","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Ibl_es-Saqi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Ibl_es-Saqi","true"
"LB-LOC-86378A287067","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Ibl_es-Saqi_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Ibl_es-Saqi_el-Fawqa","true"
"LB-LOC-8CE4A3FE2426","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Kfar_Dounine-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Kfar_Dounine-MJ","true"
"LB-LOC-98ABFD44D53A","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Kfar_Hammam","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Kfar_Hammam","true"
"LB-LOC-011F474B22C7","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Kfar_Kila","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Kfar_Kila","true"
"LB-LOC-BF32E36D69B0","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Kfar_Kila_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Kfar_Kila_el-Aala","true"
"LB-LOC-FC4FDC8F4318","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Kfar_Tibnit-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Kfar_Tibnit-MJ","true"
"LB-LOC-4193285F1F32","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Khiam","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Khiam","true"
"LB-LOC-6B11E97A7087","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Khiam_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Khiam_el-Aala","true"
"LB-LOC-D9344EF90D51","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Majdel_Selm-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Majdel_Selm-MJ","true"
"LB-LOC-C13FABB63BEB","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Mansoura-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Mansoura-MJ","true"
"LB-LOC-62EF34CC992B","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Marjayoun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Marjayoun","true"
"LB-LOC-2B18DF95DCE6","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Marjayoun_el-Balad","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Marjayoun_el-Balad","true"
"LB-LOC-E62E8D1550CD","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Markaba","","populated-place","34.38419124740224","35.8863572124326","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Markaba","true"
"LB-LOC-DEC569746AFB","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Mays_el-Jabal","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Mays_el-Jabal","true"
"LB-LOC-DE90EC119721","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Mazraat_Machref","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Mazraat_Machref","true"
"LB-LOC-3B005B852CCD","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qabrikha","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qabrikha","true"
"LB-LOC-7884C95CA352","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qantra","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qantra","true"
"LB-LOC-F5EBB4C038D8","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qlaiaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qlaiaa","true"
"LB-LOC-2140F955ED67","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qlaiaa_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qlaiaa_el-Aala","true"
"LB-LOC-6CFE34ACB938","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qlayaa_et-Tahta","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qlayaa_et-Tahta","true"
"LB-LOC-23940FF984B0","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qolaya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qolaya","true"
"LB-LOC-83996722F297","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Qouzah_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Qouzah_el-Fawqa","true"
"LB-LOC-9E485A6E5852","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Rab_Tlatine-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Rab_Tlatine-MJ","true"
"LB-LOC-277F3D9DC9B1","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Rmeish-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Rmeish-MJ","true"
"LB-LOC-451B42B298A4","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Sawaneh-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Sawaneh-MJ","true"
"LB-LOC-76EF995A0C3A","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Tallousseh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Tallousseh","true"
"LB-LOC-4BC426B24644","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Taybeh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Taybeh","true"
"LB-LOC-B23B32D637FF","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Taybeh_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Taybeh_el-Fawqa","true"
"LB-LOC-492ACC4DCF72","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Teiri-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Teiri-MJ","true"
"LB-LOC-B591FB07F6E3","LB","LB-GOV-NAB","LB-DIST-51EAD60DE824","","","","","Yaroun-MJ","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Marjayoun|Yaroun-MJ","true"
"LB-LOC-D1B12A536577","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Aarbsalim-NB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Aarbsalim-NB","true"
"LB-LOC-C74B8832A125","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Adchit","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Adchit","true"
"LB-LOC-CDD53322FFDF","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Almane-NB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Almane-NB","true"
"LB-LOC-C65E60433297","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Ansar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Ansar","true"
"LB-LOC-E29BB96F61F1","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Ansar_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Ansar_el-Fawqa","true"
"LB-LOC-B208F289D036","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Ansariyeh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Ansariyeh","true"
"LB-LOC-C2E8CFEEF112","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Arab_Salim","","populated-place","34.33868743771188","35.86799993895957","repository-reference","lebgis_staging_gpkg_extent","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Arab_Salim","true"
"LB-LOC-56C9CB6CF487","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Arnoun","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Arnoun","true"
"LB-LOC-114E80FA8252","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Aychiye-NB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Aychiye-NB","true"
"LB-LOC-41B3D1A26632","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Barghliye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Barghliye","true"
"LB-LOC-C960DB7048CB","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Chaqraa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Chaqraa","true"
"LB-LOC-C071D01DB2EE","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Charqiye-NB","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Charqiye-NB","true"
"LB-LOC-4DC5CACFAC3F","LB","LB-GOV-NAB","LB-DIST-000629FF773D","","","","","Choumariye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-NA|Nabatieh|Choumariye","true"
