"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-37327","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37327","حقل العزيمة","Haql el Aazimeh","","populated-place","34.39824777","36.01732787","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37327","true","[object Object]"
"LB-LOC-37345","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37345","حرف السياد","Harf Es-Sayad","","populated-place","34.43217327","36.01158028","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37345","true","[object Object]"
"LB-LOC-37321","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37321","حازمية المنيه","Hazmiyet-Miniyeh","","populated-place","34.39194217","36.04036056","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37321","true","[object Object]"
"LB-LOC-37341","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37341","إيزال","Izal","","populated-place","34.37624664","35.97309213","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37341","true","[object Object]"
"LB-LOC-37375","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37375","جرجور","Jarjour","","populated-place","34.35419327","35.93740079","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37375","true","[object Object]"
"LB-LOC-37358","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37358","جيرون","Jayroun","","populated-place","34.40899687","36.11641776","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37358","true","[object Object]"
"LB-LOC-37373","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37373","كفَ الملول","Kahf El-Malloul","","populated-place","34.34648507","35.95310746","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37373","true","[object Object]"
"LB-LOC-37347","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37347","كرم المهر","Karm El-Mohr","","populated-place","34.34764186","36.01641097","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37347","true","[object Object]"
"LB-LOC-37395","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37395","كفر ببنين","Kfar Bibnine","","populated-place","34.39975545","36.09043071","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37395","true","[object Object]"
"LB-LOC-37363","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37363","كفر شلان","Kfar Chellane","","populated-place","34.42419085","35.98124714","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37363","true","[object Object]"
"LB-LOC-37365","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37365","كفر حبو","Kfar Habou","","populated-place","34.41149197","35.96588678","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37365","true","[object Object]"
"LB-LOC-37335","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37335","خرنوب المنيه","Kharroub-Miniyeh","","populated-place","34.40331175","36.00115062","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37335","true","[object Object]"
"LB-LOC-37389","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37389","مزرعة الكريم","Mazraat El-Kreme","","populated-place","34.36163829","35.96346609","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37389","true","[object Object]"
"LB-LOC-37314","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37314","مزرعة كتران","Mazraat Ketrane","","populated-place","34.38387414","35.99994234","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37314","true","[object Object]"
"LB-LOC-37381","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37381","مركبتا","Merkebta","","populated-place","34.46805377","35.96426907","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37381","true","[object Object]"
"LB-LOC-37325","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37325","نمرين","Mimrine","","populated-place","34.37643962","36.07742186","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37325","true","[object Object]"
"LB-LOC-37271","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37271","المنيه","Minie","","populated-place","34.48038378","35.93693437","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37271","true","[object Object]"
"LB-LOC-37331","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37331","مراح السفيرة","Mrah Es-Sfire","","populated-place","34.39821118","36.03666246","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37331","true","[object Object]"
"LB-LOC-37351","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37351","مراح السريج","Mrah Es-Srayj","","populated-place","34.41875756","35.9897196","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37351","true","[object Object]"
"LB-LOC-37385","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37385","مربين","Mrebbine","","populated-place","34.3698917","36.14702041","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37385","true","[object Object]"
"LB-LOC-37261","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37261","النبي يوشع","Nabi Youcheaa","","populated-place","34.46164381","35.93190392","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37261","true","[object Object]"
"LB-LOC-37360","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37360","قرحيا","Qarhaiya","","populated-place","34.44089812","36.0822799","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37360","true","[object Object]"
"LB-LOC-37383","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37383","القرن","Qarne","","populated-place","34.42933983","36.12591417","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37383","true","[object Object]"
"LB-LOC-37339","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37339","قرصيتا","Qarsaita","","populated-place","34.38702783","36.07171622","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37339","true","[object Object]"
"LB-LOC-37315","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37315","القطين المنيه","Qattineh-Miniyeh","","populated-place","34.39489933","36.02641639","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37315","true","[object Object]"
"LB-LOC-37344","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37344","قمامين","Qemmamine","","populated-place","34.40916095","36.13963095","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37344","true","[object Object]"
"LB-LOC-37353","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37353","قرين","Qraine","","populated-place","34.39644069","36.0339616","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37353","true","[object Object]"
"LB-LOC-37382","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37382","روضه المنيه","Raouda-Aadoua","","populated-place","34.46437202","35.98370258","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37382","true","[object Object]"
"LB-LOC-37281","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37281","ريحانيه المنيه","Rihaniyet-Miniyeh","","populated-place","34.49211107","35.98216711","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37281","true","[object Object]"
"LB-LOC-37337","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37337","سفيرة","Sfireh","","populated-place","34.40569532","36.0547037","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37337","true","[object Object]"
"LB-LOC-37311","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37311","سير الضنية","Sir Ed-Danniyeh","","populated-place","34.38145822","36.02780652","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37311","true","[object Object]"
"LB-LOC-37323","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37323","طاران","Tarane","","populated-place","34.40795533","36.03250588","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37323","true","[object Object]"
"LB-LOC-37387","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37387","تربل المنيه","Terbol-Miniyeh","","populated-place","34.44586511","35.94384504","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37387","true","[object Object]"
"LB-LOC-37369","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37369","زغرتغرين","Zaghartaghrine","","populated-place","34.35813843","35.95335267","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37369","true","[object Object]"
"LB-LOC-37291","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37291","ذوق بحنين","Zouq Bhannine","","populated-place","34.49587531","35.9587161","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37291","true","[object Object]"
"LB-LOC-31186","LB","LB-GOV-43F853BBB592","LB-DIST-772E83319A6C","","","31186","بساتين المينا","Mina Jardin","","populated-place","34.44307591","35.82101705","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","31186","true","[object Object]"
"LB-LOC-31171","LB","LB-GOV-43F853BBB592","LB-DIST-772E83319A6C","","","31171","مينا طرابلس 1","Mina N:1","","populated-place","34.450342","35.81794557","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","31171","true","[object Object]"
"LB-LOC-31176","LB","LB-GOV-43F853BBB592","LB-DIST-772E83319A6C","","","31176","مينا طرابلس 2","Mina N:2","","populated-place","34.44922116","35.81231022","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","31176","true","[object Object]"
